type	starttime_new	endtime_new	vild_primair_wegnummer	primaire_locatie_lengtegraad	primaire_locatie_breedtegraad	duration
vehicle_obstruction	27-11-2019 16:29	27-11-2019 17:44	A15	4.512370586	51.8646965	75.81666667
accident	27-11-2019 16:31	27-11-2019 17:46	A7	4.991772652	52.59945297	75.5
vehicle_obstruction	27-11-2019 16:31	27-11-2019 17:08	A10	4.901163101	52.42356873	37.01666667
vehicle_obstruction	27-11-2019 16:32	27-11-2019 17:47	A27	5.145096779	52.1202774	75.65
vehicle_obstruction	27-11-2019 16:32	27-11-2019 17:48	A1	6.211456299	52.23627472	75.96666667
vehicle_obstruction	27-11-2019 16:33	27-11-2019 17:08	A27	4.857878208	51.61288071	35.51666667
accident	27-11-2019 16:35	27-11-2019 17:50	N197	4.631700039	52.49424744	75.78333333
accident	27-11-2019 16:35	27-11-2019 17:50	A12	5.119680405	52.05750656	75.6
vehicle_obstruction	27-11-2019 16:35	27-11-2019 17:50	A2	5.486762047	51.40504074	75.25
vehicle_obstruction	27-11-2019 16:36	27-11-2019 17:08	A1	5.579430103	52.16825867	32.43333333
vehicle_obstruction	27-11-2019 16:36	27-11-2019 17:59	A2	5.073873043	52.00138092	82.56666667
vehicle_obstruction	27-11-2019 16:37	27-11-2019 17:52	A5	4.840395927	52.39422226	75.73333333
general_obstruction	27-11-2019 16:39	27-11-2019 16:58	A2	5.138140202	51.94729233	19.21666667
vehicle_obstruction	27-11-2019 16:39	27-11-2019 16:47	A27	5.134749889	52.02692032	8.716666667
vehicle_obstruction	27-11-2019 16:39	27-11-2019 17:54	A7	4.878861427	52.48724747	75.71666667
vehicle_obstruction	27-11-2019 16:41	27-11-2019 17:02	A73	5.711368084	51.85998154	20.98333333
vehicle_obstruction	27-11-2019 16:41	27-11-2019 17:57	N201	4.717639923	52.28430557	75.86666667
vehicle_obstruction	27-11-2019 16:42	27-11-2019 16:56	A5	4.83934021	52.39347839	14.13333333
accident	27-11-2019 16:43	27-11-2019 17:58	A1	5.547329903	52.16540146	75.68333333
vehicle_obstruction	27-11-2019 16:43	27-11-2019 17:59	N201	4.716060638	52.28748322	76.16666667
accident	27-11-2019 16:44	27-11-2019 17:59	N18	6.542149067	51.97960663	75.48333333
vehicle_obstruction	27-11-2019 16:45	27-11-2019 18:00	A28	6.248946667	52.68557739	75.46666667
vehicle_obstruction	27-11-2019 16:47	27-11-2019 18:02	A7	5.037471771	52.65124893	75.45
accident	27-11-2019 16:47	27-11-2019 18:03	N300	6.045988083	50.90221024	75.93333333
vehicle_obstruction	27-11-2019 16:48	27-11-2019 17:24	A1	5.56774807	52.1679306	36.6
vehicle_obstruction	27-11-2019 16:49	27-11-2019 18:04	A1	5.453172207	52.16710663	75.75
vehicle_obstruction	27-11-2019 16:49	27-11-2019 17:01	A28	6.249203205	52.68558884	12
vehicle_obstruction	27-11-2019 16:51	27-11-2019 17:08	A27	5.179699898	52.17744064	17.5
accident	27-11-2019 16:51	27-11-2019 18:07	N470	4.363699436	51.99028778	76
vehicle_obstruction	27-11-2019 16:52	27-11-2019 18:07	N244	4.942974091	52.53204727	75.83333333
accident	27-11-2019 16:53	27-11-2019 18:08	A27	5.221938133	52.22238159	75.38333333
vehicle_obstruction	27-11-2019 16:55	27-11-2019 18:10	N504	4.80546999	52.70579147	75.7
vehicle_obstruction	27-11-2019 16:55	27-11-2019 18:10	A13	4.353225708	52.03461075	75.68333333
accident	27-11-2019 16:55	27-11-2019 18:10	A2	5.423350811	51.49824524	75.68333333
accident	27-11-2019 16:56	27-11-2019 18:11	A28	6.481404781	52.83847046	75.86666667
vehicle_obstruction	27-11-2019 16:56	27-11-2019 18:11	A9	4.667241573	52.44876862	75.51666667
vehicle_obstruction	27-11-2019 16:58	27-11-2019 18:13	A20	4.554018021	51.95401764	75.45
vehicle_obstruction	27-11-2019 16:58	27-11-2019 17:08	A17	4.553092003	51.64064026	10
vehicle_obstruction	27-11-2019 16:59	27-11-2019 18:14	A15	5.16666317	51.84844589	75.43333333
vehicle_obstruction	27-11-2019 16:59	27-11-2019 17:35	A15	4.687732697	51.84629822	36.45
vehicle_obstruction	27-11-2019 16:59	27-11-2019 17:06	A20	4.527255058	51.95043182	7.15
accident	27-11-2019 17:00	27-11-2019 18:15	A58	4.860946178	51.55744171	75.66666667
vehicle_obstruction	27-11-2019 17:00	27-11-2019 17:23	A2	5.424602032	51.49736023	22.96666667
vehicle_obstruction	27-11-2019 17:00	27-11-2019 18:15	A50	5.594704628	51.64829636	75.31666667
accident	27-11-2019 17:01	27-11-2019 18:16	A73	5.775076389	51.84353256	75.46666667
accident	27-11-2019 17:01	27-11-2019 18:16	A2	5.371788025	51.54475021	75.11666667
vehicle_obstruction	27-11-2019 17:03	27-11-2019 17:08	A15	4.690817833	51.84503174	5.516666667
vehicle_obstruction	27-11-2019 17:03	27-11-2019 17:08	A4	4.392615318	52.07245636	5.5
accident	27-11-2019 17:03	27-11-2019 18:18	A28	5.40358305	52.1384697	75.86666667
vehicle_obstruction	27-11-2019 17:03	27-11-2019 18:18	A27	5.186268806	52.19177628	75.68333333
vehicle_obstruction	27-11-2019 17:04	27-11-2019 18:19	A2	5.015564919	52.12768173	75.81666667
accident	27-11-2019 17:04	27-11-2019 18:19	A2	5.329514503	51.72140503	75.63333333
vehicle_obstruction	27-11-2019 17:04	27-11-2019 18:19	A16	4.566711903	51.87814713	75.11666667
vehicle_obstruction	27-11-2019 17:05	27-11-2019 18:20	A15	4.634474754	51.85663986	75.6
vehicle_obstruction	27-11-2019 17:05	27-11-2019 18:21	N208	4.615189075	52.3870163	76
vehicle_obstruction	27-11-2019 17:06	27-11-2019 18:21	N33	6.89949131	53.11644745	75.31666667
vehicle_obstruction	27-11-2019 17:07	27-11-2019 17:36	A20	4.538050175	51.95190048	29.73333333
vehicle_obstruction	27-11-2019 17:11	27-11-2019 17:11	A13	4.352278233	52.03665161	0.65
vehicle_obstruction	27-11-2019 17:11	27-11-2019 17:11	A13	4.352278233	52.03665161	0.866666667
vehicle_obstruction	27-11-2019 17:11	27-11-2019 17:24	A13	4.352278233	52.03665161	13.61666667
vehicle_obstruction	27-11-2019 17:13	27-11-2019 17:42	N260	4.953052044	51.5508194	29.6
accident	27-11-2019 17:13	27-11-2019 18:28	A58	4.336663723	51.50222015	75.53333333
vehicle_obstruction	27-11-2019 17:14	27-11-2019 18:38	A27	5.162453175	52.08797073	84.01666667
vehicle_obstruction	27-11-2019 17:14	27-11-2019 17:24	A2	5.140574932	51.94591141	10.11666667
vehicle_obstruction	27-11-2019 17:15	27-11-2019 18:30	A27	5.127039433	52.02109146	75.18333333
vehicle_obstruction	27-11-2019 17:16	27-11-2019 18:31	A9	5.005212784	52.32474136	75.66666667
accident	27-11-2019 17:17	27-11-2019 18:32	A73	6.123053551	51.37299728	75.4
accident	27-11-2019 17:17	27-11-2019 18:32	A35	6.755713463	52.24726868	75.38333333
accident	27-11-2019 17:18	27-11-2019 18:34	A58	4.331119537	51.50120926	75.95
vehicle_obstruction	27-11-2019 17:19	27-11-2019 18:34	A16	4.538584709	51.92667389	75.75
vehicle_obstruction	27-11-2019 17:21	27-11-2019 17:22	A4	4.370707035	51.90475082	1.016666667
vehicle_obstruction	27-11-2019 17:21	27-11-2019 17:59	A1	6.545638084	52.28314972	37.56666667
accident	27-11-2019 17:21	27-11-2019 18:36	A16	4.533447742	51.94318771	75.23333333
vehicle_obstruction	27-11-2019 17:24	27-11-2019 18:39	A6	5.506743908	52.48160553	75.71666667
vehicle_obstruction	27-11-2019 17:24	27-11-2019 17:54	A4	4.370715141	51.90478897	30.43333333
vehicle_obstruction	27-11-2019 17:25	27-11-2019 17:48	A58	5.373744965	51.48905945	23.11666667
vehicle_obstruction	27-11-2019 17:25	27-11-2019 18:40	A4	4.556107044	52.16276932	75.7
vehicle_obstruction	27-11-2019 17:27	27-11-2019 18:42	A58	5.37417984	51.48886871	75.76666667
vehicle_obstruction	27-11-2019 17:27	27-11-2019 18:42	A50	5.572192192	51.72559738	75.41666667
vehicle_obstruction	27-11-2019 17:28	27-11-2019 18:43	A12	5.814676285	52.02460098	75.63333333
accident	27-11-2019 17:28	27-11-2019 18:43	N2	5.427184582	51.42785645	75.28333333
vehicle_obstruction	27-11-2019 17:29	27-11-2019 17:40	N7	6.614006996	53.21762848	10.88333333
accident	27-11-2019 17:29	27-11-2019 18:45	A2	5.880263805	51.16636658	75.86666667
vehicle_obstruction	27-11-2019 17:30	27-11-2019 18:45	A27	5.155486584	52.07473373	75.35
accident	27-11-2019 17:31	27-11-2019 18:46	N275	5.736354351	51.27597809	75.83333333
accident	27-11-2019 17:31	27-11-2019 18:46	A73	5.944142342	51.15126038	75.15
accident	27-11-2019 17:31	27-11-2019 18:48	A12	4.394126892	52.05544662	76.23333333
vehicle_obstruction	27-11-2019 17:31	27-11-2019 18:48	A12	5.86621666	52.02746201	76.21666667
vehicle_obstruction	27-11-2019 17:31	27-11-2019 18:48	A9	4.687963486	52.48017502	76.2
accident	27-11-2019 17:32	27-11-2019 18:48	A1	5.084311485	52.32037735	75.51666667
accident	27-11-2019 17:32	27-11-2019 18:48	A28	6.578793526	53.1807785	75.51666667
vehicle_obstruction	27-11-2019 17:34	27-11-2019 18:13	A12	5.756289959	52.02117157	39.03333333
vehicle_obstruction	27-11-2019 17:35	27-11-2019 18:50	A15	5.216000557	51.85332489	75.11666667
vehicle_obstruction	27-11-2019 17:36	27-11-2019 17:59	A9	4.983297825	52.31317139	23.06666667
accident	27-11-2019 17:36	27-11-2019 18:51	A67	6.138435364	51.39429855	75.43333333
vehicle_obstruction	27-11-2019 17:38	27-11-2019 17:59	A12	4.408086777	52.05287933	21.06666667
accident	27-11-2019 17:38	27-11-2019 18:53	A12	5.777315617	52.02205658	75.83333333
vehicle_obstruction	27-11-2019 17:38	27-11-2019 18:53	N201	4.715368748	52.28551865	75.66666667
vehicle_obstruction	27-11-2019 17:40	27-11-2019 18:32	N556	6.068811893	51.44839096	52.1
accident	27-11-2019 17:41	27-11-2019 18:56	A10	4.857331276	52.33869171	75.9
vehicle_obstruction	27-11-2019 17:41	27-11-2019 18:56	A16	4.537786484	51.93199158	75.71666667
accident	27-11-2019 17:41	27-11-2019 18:56	A12	4.756716251	52.06683731	75.53333333
vehicle_obstruction	27-11-2019 17:41	27-11-2019 18:13	A12	5.777078152	52.02207184	31.63333333
vehicle_obstruction	27-11-2019 17:42	27-11-2019 18:57	N261	5.040977478	51.68802261	75.35
vehicle_obstruction	27-11-2019 17:43	27-11-2019 17:59	N446	4.556511879	52.16411972	15.56666667
vehicle_obstruction	27-11-2019 17:43	27-11-2019 18:38	A20	4.627872944	51.98526001	55
vehicle_obstruction	27-11-2019 17:43	27-11-2019 17:59	A16	4.535954952	51.93688965	15.53333333
vehicle_obstruction	27-11-2019 17:43	27-11-2019 19:00	N261	5.041127682	51.68803406	76.31666667
accident	27-11-2019 17:44	27-11-2019 19:00	A4	4.38490963	51.87908554	75.63333333
vehicle_obstruction	27-11-2019 17:44	27-11-2019 19:00	A16	4.720362663	51.60355759	75.28333333
vehicle_obstruction	27-11-2019 17:45	27-11-2019 19:00	A2	5.864784718	51.17074966	75.11666667
accident	27-11-2019 17:46	27-11-2019 19:01	A20	4.621656418	51.98147202	75.83333333
accident	27-11-2019 17:46	27-11-2019 19:01	A20	4.625860691	51.98394394	75.5
vehicle_obstruction	27-11-2019 17:49	27-11-2019 19:04	A12	5.17776823	52.06180954	75.23333333
vehicle_obstruction	27-11-2019 17:50	27-11-2019 19:05	A15	5.194107056	51.8487854	75.53333333
accident	27-11-2019 17:51	27-11-2019 19:06	A9	4.830177784	52.30680466	75.18333333
general_obstruction	27-11-2019 17:52	27-11-2019 18:11	A348	6.005064011	51.99681473	19.7
vehicle_obstruction	27-11-2019 17:54	27-11-2019 18:38	N232	4.829754829	52.3067894	44.51666667
vehicle_obstruction	27-11-2019 17:54	27-11-2019 19:09	A50	5.57036972	51.7101059	75.66666667
vehicle_obstruction	27-11-2019 17:55	27-11-2019 18:10	A12	5.198153019	52.06108856	14.75
vehicle_obstruction	27-11-2019 17:55	27-11-2019 19:12	A7	4.865194321	52.48194504	76.16666667
vehicle_obstruction	27-11-2019 17:55	27-11-2019 19:12	A8	4.842143059	52.45510483	76.15
accident	27-11-2019 17:56	27-11-2019 19:12	A12	4.324118137	52.08569336	75.46666667
vehicle_obstruction	27-11-2019 17:56	27-11-2019 19:12	A58	3.781689405	51.49553299	75.28333333
accident	27-11-2019 17:57	27-11-2019 19:12	A27	5.160251617	52.09334183	75.1
vehicle_obstruction	27-11-2019 17:58	27-11-2019 18:06	N261	5.041316986	51.68822098	8.266666667
accident	27-11-2019 17:58	27-11-2019 19:13	A2	5.418930054	51.50181198	75.4
vehicle_obstruction	27-11-2019 17:59	27-11-2019 19:14	N2	5.415648937	51.45504379	75.71666667
vehicle_obstruction	27-11-2019 17:59	27-11-2019 19:14	A16	4.641845226	51.75233459	75.36666667
accident	27-11-2019 17:59	27-11-2019 19:14	A27	5.217272282	52.21678543	75.18333333
accident	27-11-2019 18:00	27-11-2019 19:15	A58	4.698951721	51.57433319	75.5
vehicle_obstruction	27-11-2019 18:02	27-11-2019 18:13	A31	5.604855061	53.19755936	11.11666667
vehicle_obstruction	27-11-2019 18:03	27-11-2019 19:19	A2	5.02066946	52.12452316	76.05
vehicle_obstruction	27-11-2019 18:04	27-11-2019 18:20	A73	5.731100082	51.8542099	16.73333333
accident	27-11-2019 18:04	27-11-2019 19:19	A12	5.14981699	52.05667496	75.71666667
vehicle_obstruction	27-11-2019 18:05	27-11-2019 18:27	A16	4.71949482	51.60461044	22.71666667
vehicle_obstruction	27-11-2019 18:06	27-11-2019 19:21	A73	5.730580807	51.85424423	75.61666667
accident	27-11-2019 18:07	27-11-2019 19:22	N217	4.488051414	51.81844711	75.08333333
vehicle_obstruction	27-11-2019 18:09	27-11-2019 19:24	A12	6.10364151	51.93212128	75.81666667
vehicle_obstruction	27-11-2019 18:09	27-11-2019 19:24	N232	4.706019402	52.36780548	75.31666667
vehicle_obstruction	27-11-2019 18:11	27-11-2019 18:38	A15	4.335143089	51.87208939	27.01666667
vehicle_obstruction	27-11-2019 18:11	27-11-2019 19:28	A31	5.641627789	53.20049286	76.33333333
vehicle_obstruction	27-11-2019 18:12	27-11-2019 19:07	A12	5.054947853	52.06890106	55.88333333
accident	27-11-2019 18:12	27-11-2019 19:28	N242	4.824816227	52.7032814	75.96666667
accident	27-11-2019 18:12	27-11-2019 19:28	A12	5.056454659	52.06872559	75.78333333
vehicle_obstruction	27-11-2019 18:13	27-11-2019 18:44	A20	4.330333233	51.91801071	31.88333333
vehicle_obstruction	27-11-2019 18:13	27-11-2019 19:28	A1	5.020215988	52.33222198	75.31666667
vehicle_obstruction	27-11-2019 18:15	27-11-2019 19:30	A58	4.405836105	51.50845718	75.8
vehicle_obstruction	27-11-2019 18:15	27-11-2019 19:30	A73	6.02661705	51.23133087	75.61666667
accident	27-11-2019 18:15	27-11-2019 19:30	N702	5.172867298	52.35601044	75.45
vehicle_obstruction	27-11-2019 18:15	27-11-2019 18:43	A59	4.919347763	51.69427109	27.78333333
vehicle_obstruction	27-11-2019 18:16	27-11-2019 19:32	A59	4.926516533	51.69425201	76.16666667
vehicle_obstruction	27-11-2019 18:16	27-11-2019 19:32	A12	5.409788609	52.05358505	75.65
vehicle_obstruction	27-11-2019 18:16	27-11-2019 19:32	N201	4.980566502	52.22227097	75.3
accident	27-11-2019 18:17	27-11-2019 19:32	A27	5.156875134	52.09738159	75.21666667
vehicle_obstruction	27-11-2019 18:18	27-11-2019 18:38	A28	6.563158035	53.19601059	20.53333333
accident	27-11-2019 18:18	27-11-2019 19:34	A28	6.577724934	53.18146133	76.03333333
vehicle_obstruction	27-11-2019 18:19	27-11-2019 19:02	A12	5.149575233	52.0566597	43.15
accident	27-11-2019 18:22	27-11-2019 19:37	A50	5.507065773	51.59214401	75.18333333
vehicle_obstruction	27-11-2019 18:23	27-11-2019 18:27	A1	4.989329815	52.33787155	3.55
accident	27-11-2019 18:23	27-11-2019 19:38	A16	4.538580418	51.91046524	75.16666667
vehicle_obstruction	27-11-2019 18:23	27-11-2019 19:39	A12	5.144541264	52.05560684	75.81666667
accident	27-11-2019 18:25	27-11-2019 19:40	A27	5.157102585	52.09734344	75.46666667
vehicle_obstruction	27-11-2019 18:26	27-11-2019 18:43	A58	5.286956787	51.50455093	17.4
accident	27-11-2019 18:27	27-11-2019 19:42	A9	4.759392262	52.3358078	75.61666667
vehicle_obstruction	27-11-2019 18:28	27-11-2019 19:43	A6	5.22633028	52.35439682	75.41666667
accident	27-11-2019 18:29	27-11-2019 19:44	A58	5.26943779	51.50964355	75.23333333
vehicle_obstruction	27-11-2019 18:30	27-11-2019 19:45	A9	5.012241364	52.329216	75.55
vehicle_obstruction	27-11-2019 18:32	27-11-2019 18:39	A9	4.989634991	52.31372833	6.75
vehicle_obstruction	27-11-2019 18:32	27-11-2019 19:02	A16	4.545928001	51.90018845	30.13333333
accident	27-11-2019 18:32	27-11-2019 19:47	A59	5.36558342	51.70395279	75.28333333
accident	27-11-2019 18:32	27-11-2019 19:47	A28	6.577724934	53.18146133	75.26666667
vehicle_obstruction	27-11-2019 18:33	27-11-2019 18:38	A2	5.358438015	51.559021	5.033333333
vehicle_obstruction	27-11-2019 18:34	27-11-2019 19:50	N11	4.615316391	52.12567139	76.08333333
vehicle_obstruction	27-11-2019 18:35	27-11-2019 19:50	A12	5.814850807	52.02396011	75.4
accident	27-11-2019 18:36	27-11-2019 19:51	N272	5.866533756	51.61220169	75.13333333
vehicle_obstruction	27-11-2019 18:36	27-11-2019 19:52	A12	4.392836094	52.05578232	75.95
vehicle_obstruction	27-11-2019 18:38	27-11-2019 19:11	N224	5.800316811	52.02339172	33.7
vehicle_obstruction	27-11-2019 18:38	27-11-2019 19:53	N33	6.650797367	52.97519302	75.1
vehicle_obstruction	27-11-2019 18:40	27-11-2019 18:57	A12	4.758160114	52.06732178	17
accident	27-11-2019 18:40	27-11-2019 19:55	A1	6.22596693	52.23754501	75.58333333
vehicle_obstruction	27-11-2019 18:40	27-11-2019 19:56	A50	6.022744656	52.21424866	75.98333333
vehicle_obstruction	27-11-2019 18:41	27-11-2019 19:56	A4	4.392223835	52.07265091	75.8
vehicle_obstruction	27-11-2019 18:41	27-11-2019 19:02	A67	6.06921196	51.39244843	21.15
vehicle_obstruction	27-11-2019 18:42	27-11-2019 19:57	A2	5.404052734	51.47994232	75.2
accident	27-11-2019 18:42	27-11-2019 19:58	N242	4.794928551	52.64958954	75.85
vehicle_obstruction	27-11-2019 18:43	27-11-2019 19:02	A1	5.033335209	52.33156967	19.15
accident	27-11-2019 18:43	27-11-2019 19:59	A1	4.974465847	52.34673309	76
vehicle_obstruction	27-11-2019 18:45	27-11-2019 20:00	A2	5.074653149	52.07940292	75.4
vehicle_obstruction	27-11-2019 18:45	27-11-2019 20:00	A4	4.287196159	51.58083344	75.38333333
vehicle_obstruction	27-11-2019 18:45	27-11-2019 20:01	A12	5.064801693	52.06696701	75.78333333
vehicle_obstruction	27-11-2019 18:46	27-11-2019 19:42	A2	5.002425194	52.14437866	56.93333333
vehicle_obstruction	27-11-2019 18:48	27-11-2019 20:03	A5	4.80944109	52.39250183	75.1
accident	27-11-2019 18:48	27-11-2019 20:04	N217	4.500024319	51.81063461	76
vehicle_obstruction	27-11-2019 18:49	27-11-2019 20:04	A15	4.547693253	51.86590195	75.63333333
vehicle_obstruction	27-11-2019 18:49	27-11-2019 18:52	A50	6.015964985	52.18600082	3.433333333
general_obstruction	27-11-2019 18:49	27-11-2019 21:22	A27	4.962077618	51.86899185	153.1666667
vehicle_obstruction	27-11-2019 18:50	27-11-2019 20:06	A6	5.189509392	52.34756088	75.86666667
vehicle_obstruction	27-11-2019 18:52	27-11-2019 19:46	A2	5.073098183	52.08074951	54.7
vehicle_obstruction	27-11-2019 18:54	27-11-2019 20:10	A10	4.959755421	52.39758301	76.1
accident	27-11-2019 18:54	27-11-2019 20:10		6.578564167	53.21848297	75.91666667
vehicle_obstruction	27-11-2019 18:57	27-11-2019 19:21	A27	4.88277483	51.63895035	24.15
vehicle_obstruction	27-11-2019 18:59	27-11-2019 20:55	A27	4.963610172	51.87195969	116.3
vehicle_obstruction	27-11-2019 18:59	27-11-2019 20:15	A27	4.868835926	51.62495041	75.98333333
accident	27-11-2019 19:01	27-11-2019 20:16	A4	4.468217373	52.11672592	75.38333333
vehicle_obstruction	27-11-2019 19:01	27-11-2019 20:16	A28	5.786783218	52.36206436	75.2
vehicle_obstruction	27-11-2019 19:02	27-11-2019 19:06	N11	4.507836819	52.14014053	4.066666667
vehicle_obstruction	27-11-2019 19:03	27-11-2019 19:46	A28	5.786532879	52.36201859	43.7
vehicle_obstruction	27-11-2019 19:03	27-11-2019 19:46	A4	4.278821945	51.4327507	43.21666667
vehicle_obstruction	27-11-2019 19:04	27-11-2019 19:12	A50	5.597991943	51.74544144	8.366666667
vehicle_obstruction	27-11-2019 19:04	27-11-2019 19:46	A50	5.813049793	52.01029968	42.66666667
vehicle_obstruction	27-11-2019 19:05	27-11-2019 20:20	N201	4.672792912	52.31660843	75.66666667
vehicle_obstruction	27-11-2019 19:05	27-11-2019 20:20	A50	5.670460224	51.80019379	75.31666667
vehicle_obstruction	27-11-2019 19:06	27-11-2019 19:54	A50	5.655169964	51.78868103	48.35
vehicle_obstruction	27-11-2019 19:17	27-11-2019 20:33	A6	5.652877331	52.61648941	76.03333333
vehicle_obstruction	27-11-2019 19:21	27-11-2019 20:36	A4	4.804858685	52.3338356	75.35
vehicle_obstruction	27-11-2019 19:22	27-11-2019 20:37	A73	5.776513577	51.81888199	75.16666667
vehicle_obstruction	27-11-2019 19:24	27-11-2019 20:40	A73	5.748935699	51.85237885	75.81666667
vehicle_obstruction	27-11-2019 19:26	27-11-2019 19:35	A2	5.118390083	51.96121979	9.216666667
vehicle_obstruction	27-11-2019 19:26	27-11-2019 19:46	A50	5.600560188	51.74552155	20.21666667
accident	27-11-2019 19:26	27-11-2019 20:41	N201	4.721805096	52.28184128	75.13333333
accident	27-11-2019 19:26	27-11-2019 20:42	A28	5.157679081	52.0925293	76.15
vehicle_obstruction	27-11-2019 19:26	27-11-2019 20:42	N201	4.675342083	52.31591415	75.96666667
vehicle_obstruction	27-11-2019 19:27	27-11-2019 20:42	A4	4.618335247	52.20427322	75.11666667
accident	27-11-2019 19:30	27-11-2019 19:47	A28	5.157679558	52.0925293	16.93333333
vehicle_obstruction	27-11-2019 19:31	27-11-2019 20:47	A15	4.547770023	51.86561966	76.15
vehicle_obstruction	27-11-2019 19:32	27-11-2019 20:47	A10	4.923110485	52.33030319	75.8
